Country,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Morocco,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3582,3806,4305,4296,4759,4830,4844,5172,5427,5731,5680,5818,5897,6068,6945,7500,7896,8333,8819,9422,9638,10295,10434,10738,10584,11095,11300,11916,12124
Morocco,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43,28,18,18,17,11,14,26,28,33,38,38,36,35,51,34,50,54,44,37,45,51,67,46,85,67,61,62,66
Morocco,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,971,1050,1064,1080,1095,1117,1135,1150,1165,1179,1193,1205,1217,1229,2278,2139,1986,1852,1708,1542,1485,1439,1391,1355,1336,1337,1319,1304,1277
Morocco,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,702,749,819,826,888,916,943,993,1050,980,1104,1157,1211,1308,1401,1516,1656,1766,1857,1920,2032,2193,2351,2410,2515,2574,2671,2790,2802
Morocco,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5646,6113,6571,6527,7078,7045,7451,7767,8006,8364,8543,8832,8962,8983,10699,11212,11611,12029,12468,12936,13221,13998,14253,14563,14538,15091,15368,16089,16289
Singapore,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,12,18,20,25,11,0,0,0,0,0,0,7,9,7,2,5,8,4,4,7,7,23,129,163,163,167,180,185
Singapore,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3809,3917,3540,3599,3865,4394,4381,6293,5403,5133,5853,6404,7780,8700,9843,9901,10146,11048,7942,8915,10617,11589,11160,11745,12555,13381,12731,13394,14078
Singapore,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62,66,70,76,81,82,85,94,98,101,105,108,108,309,426,505,508,555,587,781,1016,1066,1014,1181,1220,1206,1224,1295,1328
Singapore,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1114,1158,1226,1326,1469,1573,1699,1910,2048,2166,2348,2391,2520,2575,2645,3052,3164,3294,3352,3338,3633,3698,3801,3865,3990,4085,4181,4269,4338
Singapore,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5007,5154,4854,5021,5439,6060,6166,8298,7550,7400,8306,8904,10415,11593,12920,13460,13824,14905,11885,13038,15273,16360,15998,16920,17928,18836,18303,19137,19930
South Africa,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16349,15542,14121,14191,14347,15709,16354,17274,17362,15721,15926,15263,16708,17829,19174,18828,18393,18457,19293,23242,15415,13655,16146,17892,18565,16305,16036,18505,18480
South Africa,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15076,15044,14834,14126,14691,15999,16074,16301,16432,16421,15953,16190,16501,17450,18273,18881,19472,22818,22831,22089,22227,24009,23833,25255,24801,25670,24574,27342,27260
South Africa,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,1735,1727,1706,1700,1743,1693,1842,1918
South Africa,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7715,7858,7977,8121,8288,8455,8579,8686,8814,8867,7876,7361,6832,6845,6822,6299,6131,6277,7047,6950,6698,6565,6362,6161,6066,6019,6063,6070,6023
South Africa,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11908,11848,10932,11265,11732,12121,14362,15057,14606,14353,14973,14366,15408,15975,16188,16612,17132,17960,17368,16558,17428,17601,17017,16922,16810,16451,17573,17492,17663
South Africa,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51048,50293,47864,47702,49058,52285,55368,57318,57214,55362,54728,53179,55450,58100,60457,60620,61128,65511,66539,68840,62590,63564,65085,67936,67942,66189,65938,71252,71344
Thailand,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1309,1532,1706,2509,3079,3630,4405,3955,3205,3783,3539,4276,4900,4866,5798,6754,7488,6458,7780,7879,9211,7481,7821,7323,6391,8151,6063,7480,6826
Thailand,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,13,15,21,192,206,341,360,360,284,225,271,339,338,260,328,330,393,406,408,407,458,479,263,135,584,608,589,566
Thailand,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14928,15570,16980,19422,22277,24722,28116,28597,25782,28248,28772,29941,33982,37280,40257,39388,39404,40071,38519,40811,43432,44976,47826,51556,51655,51333,52930,53211,54129
Thailand,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,138,192,266,313,421,574,714,740,684,870,1110,1272,1604,2102,2145,1857,2047,2377,2889,4348,4588,5823,6086,7117,7370,7078,7100,6933,7205
Thailand,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9250,9661,10122,8965,8686,9140,9154,9354,8688,9123,9368,8674,9281,9999,10791,11139,11347,12090,13044,13406,14422,14170,15725,15523,16534,15900,14503,14659,15266
Thailand,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3297,3732,4239,4839,5375,6124,6651,7088,6916,7003,7561,7936,8613,9197,9892,10424,10990,11451,11647,11626,12839,12786,13908,14129,14513,14966,15904,15939,16169
Thailand,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28926,30701,33327,36069,40031,44396,49380,50094,45635,49311,50575,52369,58720,63782,69142,69890,71606,72840,74285,78478,84900,85694,91846,95910,96598,98012,97107,98812,100162
Non-OECD Total,"Coal, peat and oil shale",Total final consumption (ktoe),310628,320549,328329,332943,365149,372601,400436,430532,439958,443978,442627,447382,454457,479131,481432,490857,512186,535998,533406,522947,515601,490707,491847,482525,506414,454204,457670,452348,410340,407510,422845,436116,485396,581925,698584,737842,783797,833674,877755,933403,986001,1003445,992130,1003743,988607,949059,912314,892921
Non-OECD Total,"Crude, NGL and feedstocks",Total final consumption (ktoe),17129,19843,21758,22208,24116,29983,32896,38899,35001,23346,23292,23828,24754,24179,20155,23497,27631,30146,29883,8374,10489,10627,9894,9154,8053,12569,11905,10844,9225,9453,9429,7349,7204,7522,8065,9169,9949,9366,12828,14980,9351,5649,6922,6759,6698,9888,5807,5047
Non-OECD Total,Oil products,Total final consumption (ktoe),400976,430149,462347,490935,533854,556601,586139,619860,652415,670300,670016,681302,694698,695744,709738,725012,754164,783401,805820,799413,820465,802498,788650,784990,830490,865924,910742,914121,950698,988197,1014548,1044776,1082163,1166426,1198663,1245288,1312131,1343483,1367264,1444704,1486116,1564512,1618170,1667401,1712466,1743937,1815136,1861077
Non-OECD Total,Natural gas,Total final consumption (ktoe),131088,140979,153146,164015,182865,191841,207301,220452,234939,255917,271340,281313,292844,311019,321031,342999,361834,376566,390771,353314,354562,343000,345583,337202,342118,349247,343901,347195,366166,374062,383517,397328,423206,448226,478736,513022,544022,567157,549923,617618,652360,652909,666717,686909,695755,719375,760883,817499
Non-OECD Total,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-OECD Total,Renewables and waste,Total final consumption (ktoe),506086,514950,523900,534206,545764,554899,564095,571787,581699,591128,600664,610807,618151,631446,640945,649783,660992,669193,679547,693350,701381,708969,713300,722242,732581,741121,747874,754849,766842,765857,764530,775190,783897,791234,793771,796281,800987,809236,816370,823503,829309,827014,831783,834443,834856,836569,839699,832261
Non-OECD Total,Electricity,Total final consumption (ktoe),98433,106532,114790,122408,129818,138634,146890,157363,167016,176367,183756,191432,201520,215724,223126,236594,249310,262371,270999,279602,287562,289919,294437,299382,309832,322657,332820,341521,353439,372795,385528,407815,441826,477723,517768,566284,615508,640599,663084,727657,778064,821593,869299,905962,930911,976981,1023845,1082315
Non-OECD Total,Heat,Total final consumption (ktoe),50408,53167,55924,58647,69864,65772,69301,72477,75978,85017,92761,98806,105334,111261,119586,136946,128633,132123,137599,288457,283811,285498,284399,258222,237973,210087,199643,198611,196955,196489,198598,196076,200241,201008,199873,205301,206229,199877,195110,210630,223523,229005,217680,217390,214435,223686,229580,240102
Non-OECD Total,Total,Total final consumption (ktoe),1514749,1586169,1660194,1725362,1851431,1910330,2007057,2111370,2187006,2246054,2284456,2334870,2391758,2468504,2516013,2605688,2694751,2789796,2848024,2945456,2973871,2931217,2928111,2893718,2967461,2955808,3004555,3019489,3053664,3114363,3178995,3264650,3423934,3674066,3895460,4073188,4272623,4403392,4482333,4772495,4964725,5104127,5202701,5322608,5383728,5459495,5587264,5731220
Africa,"Coal, peat and oil shale",Total final consumption (ktoe),18553,18404,19706,19109,20278,21481,21143,21012,20663,21485,22110,19797,18059,18604,19150,18580,18781,19475,19825,19960,19150,17613,17550,17145,18309,19313,20004,20200,18811,19091,18216,19590,20358,21233,20933,20830,21126,21528,25418,17579,15889,18572,20460,21704,20166,20716,23158,24700
Africa,"Crude, NGL and feedstocks",Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39,38,32,34,34,35,36,36,38,29,24,13,86,71,68,68,86,100,0,0,0,0,25,0,7,7,0,63
Africa,Oil products,Total final consumption (ktoe),30228,33598,35893,37404,39511,42473,45512,48356,50077,53965,56951,57995,60033,61705,62718,61807,64631,67316,70007,70473,72028,74422,73338,72221,77344,80736,84991,85207,88995,90106,94438,97532,99985,104821,108030,109561,116329,123998,129271,137805,138812,146926,155262,160932,160498,163247,164701,171580
Africa,Natural gas,Total final consumption (ktoe),607,646,676,769,899,1180,1580,1984,2940,2801,3454,3929,4060,4775,5328,5906,6540,6152,6907,8580,9265,10080,10719,10431,10827,10979,11607,12124,14107,13990,15437,17977,20856,18817,25183,28129,31006,30160,28216,29305,31863,33211,33531,34910,37644,37795,41919,47156
Africa,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Renewables and waste,Total final consumption (ktoe),102327,104712,106876,109166,112215,114323,116789,119369,121964,125002,127806,131108,134297,138128,141580,145414,149287,153235,157376,166262,170140,173074,175640,184904,190796,194947,198229,203786,209718,210654,214121,218964,224917,232721,238607,244023,246872,254089,260502,265794,272837,277693,286201,290159,295779,300705,306126,310467
Africa,Electricity,Total final consumption (ktoe),6911,7526,8143,8784,9479,10347,11005,11673,12727,13815,14555,15257,15670,16604,17497,18956,19758,20758,21534,22014,22642,22188,22934,23690,24616,27567,28804,28978,29575,31220,31700,34082,35827,37522,39758,41653,43926,43859,43700,46775,47455,50078,51218,52529,53614,55112,56905,58508
Africa,Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Total,Total final consumption (ktoe),158627,164887,171294,175231,182382,189804,196029,202393,208371,217067,224877,228086,232119,239816,246273,250662,258997,266936,275648,287311,293265,297415,300213,308425,321927,333578,343670,350331,361244,365090,373936,388159,402030,415184,432578,444264,459345,473734,487108,497258,506856,526479,546698,560234,567708,577582,592808,612474
Non-OECD Americas,"Coal, peat and oil shale",Total final consumption (ktoe),2373,2421,2588,2996,2935,3018,3439,3626,3810,4014,4128,4653,5053,5477,6023,6162,6807,6768,7044,6362,6746,6537,7081,7275,7010,7569,7836,7632,7805,9267,8511,8785,8719,9353,8782,8563,9452,9543,8180,10711,12751,11408,12059,12216,12031,10689,11679,12143
Non-OECD Americas,"Crude, NGL and feedstocks",Total final consumption (ktoe),706,240,187,472,120,99,281,353,348,268,360,286,1235,646,849,707,1064,1109,1230,1080,890,1012,1020,1119,1183,1225,1627,1487,1554,1337,1068,700,657,412,553,767,501,666,841,1127,821,619,383,535,674,2380,1244,1176
Non-OECD Americas,Oil products,Total final consumption (ktoe),73658,78031,86630,91627,94081,100917,103875,110165,115296,114139,110706,110419,106180,105590,105949,111107,116061,117522,118757,120492,121876,124358,127564,134485,142620,152206,160750,164264,163541,163611,163244,160465,155891,164293,168264,172639,180890,183018,180302,196455,204610,215032,219410,219156,209744,208450,209219,203264
Non-OECD Americas,Natural gas,Total final consumption (ktoe),5399,6423,7875,8925,9335,10435,11182,11434,13071,14006,13285,14765,16298,18423,19024,19607,21209,22072,22296,23290,24521,24909,26926,28246,29683,32450,33109,35228,36179,37795,40054,43323,46779,50160,54373,55202,54788,56298,54030,59214,61030,60990,61513,60424,60111,57241,56633,57605
Non-OECD Americas,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-OECD Americas,Renewables and waste,Total final consumption (ktoe),57004,56833,56599,56975,57634,57661,58271,57974,58526,59869,60035,60263,62109,65443,64924,65266,66601,65772,65992,63407,62299,61279,59848,61903,61286,61791,60892,62893,64724,61502,62439,65451,68453,71676,73095,75075,78987,82622,82731,87138,85481,86183,88931,91198,93706,94499,95448,95835
Non-OECD Americas,Electricity,Total final consumption (ktoe),9744,10709,11739,12786,13605,14981,16483,17939,19983,21594,22411,23139,24554,26619,27826,29832,31243,32688,33439,34586,35767,36939,38753,40408,42644,44714,47169,49255,50573,52908,51852,53577,56002,58642,61199,64037,66894,69041,69603,73717,76656,79055,82323,82508,84001,83704,82564,83471
Non-OECD Americas,Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-OECD Americas,Total,Total final consumption (ktoe),148884,154658,165618,173781,177710,187110,193531,201491,211035,213891,210924,213525,215429,222198,224596,232681,242984,245931,248757,249217,252099,255035,261193,273435,284426,299956,311383,320759,324377,326419,327168,332301,336502,354537,366265,376284,391512,401188,395686,428362,441349,453287,464619,466036,460266,456963,456787,453494
Non-OECD Asia (including China),"Coal, peat and oil shale",Total final consumption (ktoe),176079,182834,184829,185505,214517,218896,244274,260953,267794,265957,272101,287518,302865,331886,334378,349670,365195,385566,384825,383822,390520,387877,395642,401385,426922,381370,389634,385130,345028,342416,356822,371549,418657,512989,631579,673240,713678,756011,804456,862597,910964,915537,904373,914916,906401,866388,827344,803460
Non-OECD Asia (including China),"Crude, NGL and feedstocks",Total final consumption (ktoe),6819,8485,8936,8432,10724,15642,16909,21561,16682,5094,4685,4370,3873,3912,1240,1792,3478,4967,4260,4804,4945,4699,5445,4732,2916,6998,5170,3711,3840,4524,4571,4534,4903,5330,5900,7245,7436,5744,6495,7159,2634,4038,2736,5074,5097,5005,3106,3036
Non-OECD Asia (including China),Oil products,Total final consumption (ktoe),83950,89682,96297,105611,110141,115724,126255,136505,142722,146718,147356,149949,156119,161685,170550,182899,195533,209291,223687,233291,246139,262722,283711,304059,339942,365103,392175,398225,427949,448980,458637,483689,517036,573370,585177,610797,650777,657562,686079,733376,769081,812854,850074,879917,932168,961713,1008465,1045768
Non-OECD Asia (including China),Natural gas,Total final consumption (ktoe),4396,4954,5979,7177,8445,9583,11375,13327,14472,14792,15537,16251,17302,19051,22059,24844,25929,28631,30592,31815,32367,34981,36769,39465,41213,45252,46461,47235,52212,57021,61395,65903,73184,82006,89505,102820,111832,121983,126371,150538,164499,179635,192281,199823,201288,214319,238438,266337
Non-OECD Asia (including China),Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-OECD Asia (including China),Renewables and waste,Total final consumption (ktoe),322697,330302,337878,345387,353758,360717,367273,373471,380481,385436,391160,396933,399973,404960,410904,417073,422254,428555,436347,450652,456165,461459,463747,465042,469862,472785,476888,477328,480752,482360,477406,480202,479213,475278,469864,464826,461605,458700,459235,455829,456505,448026,441484,438001,429457,424203,420751,407184
Non-OECD Asia (including China),Electricity,Total final consumption (ktoe),19513,21269,23158,23972,27161,28930,31443,35476,38386,40836,42399,45129,48782,52955,55361,60254,66440,73462,79559,82854,92628,100884,110104,121795,130695,139947,147343,153261,160871,173313,183990,199969,225182,252350,282915,318851,357488,376258,401481,446727,489500,521720,561634,593338,615375,655696,696285,749311
Non-OECD Asia (including China),Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,7382,7656,7804,7982,8467,9605,10379,11616,11854,13166,14004,15306,16504,19006,22000,20094,21897,22353,23244,23754,26031,27418,30511,34113,36979,44925,49967,53732,54481,56700,63901,68397,74113,77702,80351,85486,92204,97904,106212
Non-OECD Asia (including China),Total,Total final consumption (ktoe),613455,637527,657077,676084,724745,749491,797530,841293,860538,866216,880893,907954,936895,982916,1004097,1046911,1090444,1142326,1172436,1201242,1238071,1269126,1314425,1358477,1431644,1433353,1480024,1488133,1494407,1534644,1570238,1636357,1752288,1938303,2109864,2227747,2356548,2430740,2540816,2720127,2861581,2955923,3030283,3111420,3175272,3219528,3292293,3381307
Non-OECD Europe and Eurasia,"Coal, peat and oil shale",Total final consumption (ktoe),113553,116784,121028,125146,127115,128906,131277,144747,147423,152241,144042,135098,128182,122923,121641,116211,121173,123948,121535,112626,98948,78472,71195,56330,53770,45493,39743,38883,38282,36272,38847,35689,37078,37667,36406,34224,38659,45720,38954,41340,45351,55744,52534,51871,47261,48369,46897,49540
Non-OECD Europe and Eurasia,"Crude, NGL and feedstocks",Total final consumption (ktoe),8624,10026,11228,12130,12132,13134,14136,15138,16040,16841,17442,17842,18443,18743,16957,20257,22064,22996,22498,220,1512,1202,1101,163,310,367,511,524,668,971,746,290,233,320,186,168,196,1014,492,549,1686,479,3522,517,668,649,727,46
Non-OECD Europe and Eurasia,Oil products,Total final consumption (ktoe),195407,209366,221134,229886,259164,262233,268927,277189,286924,292805,286225,286809,285440,282878,283119,285324,288171,296255,294983,274556,276831,225076,184981,149236,147976,137813,141580,132833,133772,142733,147420,147541,151729,156029,156123,162508,168175,174942,164877,173543,170729,172956,175210,180546,181890,182554,191232,197324
Non-OECD Europe and Eurasia,Natural gas,Total final consumption (ktoe),115096,123018,131443,140208,156558,162207,173807,184572,193165,214608,224219,231462,240566,251630,256721,267325,279744,288186,293978,258378,253150,234740,230545,210889,207385,206542,194736,192452,200238,200058,198918,197700,207084,215435,220553,226459,230733,234815,208719,232706,231133,212441,208106,214038,210261,221768,238087,256518
Non-OECD Europe and Eurasia,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-OECD Europe and Eurasia,Renewables and waste,Total final consumption (ktoe),23819,22881,22289,22425,21896,21944,21505,20731,20501,20596,21404,22239,21491,22612,23203,21688,22542,21266,19509,12646,12379,12701,13598,9899,10152,11118,11409,10417,11236,10940,10153,10183,10923,11154,11300,11415,12538,12821,12901,13721,13550,14155,14208,14109,14935,16132,16310,17632
Non-OECD Europe and Eurasia,Electricity,Total final consumption (ktoe),60810,65354,69741,74556,76942,81313,84582,88418,91032,94614,98213,100448,103911,109263,111215,115336,118760,121569,121927,124627,120770,112027,102813,92597,90180,87478,85255,83653,84355,86081,86837,87007,89573,91681,94344,98757,101252,102600,96499,102622,104839,106092,106174,105249,104587,105468,108509,110017
Non-OECD Europe and Eurasia,Heat,Total final consumption (ktoe),50408,53167,55924,58647,69864,65772,69301,72477,75978,77635,85105,91002,97353,102795,109980,126567,117017,120268,124432,274454,268505,268994,265393,236222,217878,188190,177291,175366,173201,170458,171180,165566,166128,164029,154948,155334,152497,145396,138410,146730,155126,154892,139977,137039,128949,131482,131676,133890
Non-OECD Europe and Eurasia,Total,Total final consumption (ktoe),567716,600597,632788,662998,723671,735509,763534,803271,831062,869339,876650,884900,895386,910843,922837,952707,969471,994488,998862,1057506,1032094,933212,869627,755336,727651,677001,650524,634128,641752,647513,654101,643976,662749,676314,673859,688867,704050,717307,660853,711211,722414,716760,699730,703369,688552,706422,733439,764967
Middle East,"Coal, peat and oil shale",Total final consumption (ktoe),70,106,178,188,304,300,303,194,267,282,245,316,298,241,239,234,232,241,178,177,238,207,379,390,403,459,452,503,414,464,449,503,583,683,885,985,882,872,746,1175,1046,2184,2704,3036,2748,2898,3237,3078
Middle East,"Crude, NGL and feedstocks",Total final consumption (ktoe),980,1091,1406,1173,1141,1108,1570,1847,1931,1143,806,1330,1203,878,1109,742,1025,1074,1895,2247,3103,3676,2296,3107,3611,3944,4562,5087,3125,2593,3021,1812,1325,1390,1357,920,1730,1843,5000,6146,4209,513,256,633,252,1847,730,727
Middle East,Oil products,Total final consumption (ktoe),17734,19472,22393,26408,30957,35254,41569,47645,57396,62673,68779,76130,86926,83885,87401,83875,89769,93016,98387,100603,103591,115920,119055,124989,122607,130065,131246,133592,136440,142766,150810,155550,157520,167913,181070,189782,195961,203963,206735,203526,202884,216744,218214,226851,228167,227971,241519,243141
Middle East,Natural gas,Total final consumption (ktoe),5590,5938,7173,6936,7627,8436,9356,9135,11291,9711,14845,14906,14619,17140,17900,25318,28412,31525,36998,31250,35258,38290,40623,48171,53009,54023,57987,60157,63430,65198,67714,72424,75303,81808,89123,100412,115663,123902,132587,145854,163835,166633,171287,177715,186450,188252,185806,189882
Middle East,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Renewables and waste,Total final consumption (ktoe),239,221,258,253,262,254,257,241,227,225,258,264,281,303,333,342,308,365,323,384,398,456,467,495,485,479,457,424,411,402,411,389,391,406,905,941,985,1003,1001,1020,936,957,959,977,979,1030,1063,1143
Middle East,Electricity,Total final consumption (ktoe),1455,1674,2009,2310,2631,3064,3376,3858,4887,5508,6178,7458,8603,10283,11227,12216,13110,13894,14540,15520,15754,17881,19833,20892,21696,22951,24250,26374,28065,29274,31149,33180,35242,37529,39553,42985,45947,48841,51801,57816,59613,64648,67951,72338,73334,77001,79582,81007
Middle East,Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Total,Total final consumption (ktoe),26068,28501,33416,37268,42922,48416,56432,62921,76000,79541,91112,100404,111929,112731,118210,122726,132855,140115,152320,150181,158342,176430,182654,198045,201812,211921,218955,226137,231884,240697,253553,263858,270364,289728,312893,336026,361168,380423,397870,415537,432524,451679,461371,481549,491929,499000,511936,518979
IEA Total,"Coal, peat and oil shale",Total final consumption (ktoe),323250,308967,302580,295387,274111,268456,264031,258008,271353,258296,263694,252798,252175,265047,274105,263990,264254,264768,249929,226794,211434,174408,165169,155826,152712,152262,149110,135086,128707,133193,127771,125221,130023,131756,125769,132129,131106,127905,110722,124217,122338,116291,113844,109246,108076,102898,104452,100946
IEA Total,"Crude, NGL and feedstocks",Total final consumption (ktoe),375,161,208,171,173,157,158,152,504,892,1572,1677,1956,2285,1975,1570,1368,1981,2644,2539,2548,2691,3156,3378,3063,2826,3605,3962,3991,4273,3832,4902,4575,4438,4460,4220,3422,3321,6242,6959,5371,5147,5494,5515,6803,5415,6871,7541
